,GCA_018363095.1,GCA_005864085.1,GCA_019107585.1,GCA_007989685.1,GCA_002091995.1,GCA_008868595.1,GCA_032466035.1,GCA_032466055.1,GCA_002091975.1,GCA_015476095.1,GCA_001013375.1,GCA_037901485.1,GCA_034477985.1,GCA_028878205.1,GCA_002192215.1,GCA_030217405.1,GCA_030217425.1,GCA_030233995.1,GCA_030224725.1,GCA_000784405.1,GCA_000784375.1,GCA_000735255.1,GCA_030227945.1,GCA_028578945.1,GCA_000311945.1,GCA_000311965.1,GCA_000026525.1,GCA_959021285.1,GCA_028578865.1,GCA_026427555.1,GCA_025190495.1,GCA_036453305.1,GCA_025190605.1,GCA_030480425.1,GCA_024329385.1,GCA_024329345.1,GCA_022643065.1,GCA_022643295.1,GCA_022483205.1,GCA_030215365.1,GCA_024329605.1,GCA_030224505.1,GCA_030361365.1,GCA_030361125.1,GCA_025190575.1
Cluster_3230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3231,BHCLOOGN_01008,IHIOCCOG_00520,IIKIHFAM_00933,ONPGDHNE_01679,MANDJAGJ_01510,PDJJOHAK_01091,AKAFKHIB_00693,PGEKGLPN_00697,JJJNDLKA_01311,HLIHONLB_02756,NJFOCKPD_01119,IHKNOHDK_00633,OIFGLBJI_01716,BKFCMFHA_00460,NFOMCPMJ_00696,EJFCCNNF_01323,FMALMFID_01619,CFEINHNO_01266,FGPAAJEO_01822,LOBNDOLK_02616,GANNJBHO_02712,EBGMPJNB_01492,FBEJMFCP_01291,OLANGPCD_02698,NPDEIGMH_02244,EIOCMOGA_02315,LIFHEJKG_00751,CKJAHOFL_01823,JBBKAFNK_02563,HMJBHEOA_00756,LNBPODHI_00699,AKEABECF_01897,MACPCDBC_01694,DOMIIDFN_00841,BOLAJOOM_00387,FDANMOFE_00393,GPGJGKIO_01485,DIEEFLKM_01489,LNDNMBPH_02863,HIPACNKA_00184,FCHFEHCH_00301,MJBJNIEB_00121,DKEEAECG_00690,MILOBOJJ_01000,KIINLOME_01536
Cluster_3232,,,,,,,,,,,NJFOCKPD_01261,,,BKFCMFHA_01498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3233,BHCLOOGN_00109,IHIOCCOG_00664,IIKIHFAM_00050,,,PDJJOHAK_frag_02381_02382,AKAFKHIB_frag_01666_01667,PGEKGLPN_frag_01670_01671,,HLIHONLB_00973,NJFOCKPD_01320,IHKNOHDK_01750,,BKFCMFHA_01559,NFOMCPMJ_01731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3234,,,,,,,,,,,NJFOCKPD_02015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3235,BHCLOOGN_00746,,IIKIHFAM_00683,,,PDJJOHAK_01865,AKAFKHIB_01016,PGEKGLPN_01021,,,,,,BKFCMFHA_02325,NFOMCPMJ_01030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3236,BHCLOOGN_00167,IHIOCCOG_00604,IIKIHFAM_00108,,,PDJJOHAK_02321,AKAFKHIB_01606,PGEKGLPN_01610,,HLIHONLB_00910,,IHKNOHDK_01688,,,NFOMCPMJ_01671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3237,,,,,,PDJJOHAK_00422,AKAFKHIB_02137,PGEKGLPN_02142,,,,,,,NFOMCPMJ_02205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3238,BHCLOOGN_02446,IHIOCCOG_01913,IIKIHFAM_02238,,,PDJJOHAK_00561,AKAFKHIB_02277,PGEKGLPN_02280,,HLIHONLB_01530,NJFOCKPD_01744,IHKNOHDK_02305,,BKFCMFHA_02521,NFOMCPMJ_02342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3239,,,,,,,,,,,,,,BKFCMFHA_01325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3242,,,,,,,,,,,,,,,,,,CFEINHNO_00474,,,GANNJBHO_00687,,FBEJMFCP_01226,,,,,,,,,,,,,,,,,,,,,,
Cluster_3243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HMJBHEOA_02562,,,,,,,,,,,,,,,
Cluster_3247,BHCLOOGN_01127,IHIOCCOG_00426,IIKIHFAM_01051,ONPGDHNE_00822,MANDJAGJ_01030,PDJJOHAK_00959,AKAFKHIB_00561,PGEKGLPN_00565,JJJNDLKA_01890,HLIHONLB_02628,NJFOCKPD_00977,IHKNOHDK_00505,OIFGLBJI_01595,BKFCMFHA_02709,NFOMCPMJ_00564,EJFCCNNF_01160,FMALMFID_01741,CFEINHNO_02142,FGPAAJEO_01700,LOBNDOLK_02505,GANNJBHO_02589,EBGMPJNB_02402,FBEJMFCP_01339,OLANGPCD_02442,NPDEIGMH_00305,EIOCMOGA_00898,LIFHEJKG_00602,CKJAHOFL_01279,JBBKAFNK_02381,HMJBHEOA_00631,LNBPODHI_02227,AKEABECF_00878,MACPCDBC_00820,DOMIIDFN_00719,BOLAJOOM_02082,FDANMOFE_02168,GPGJGKIO_01135,DIEEFLKM_01195,LNDNMBPH_02738,HIPACNKA_01126,FCHFEHCH_02835,MJBJNIEB_01217,DKEEAECG_02031,MILOBOJJ_00492,KIINLOME_00358
Cluster_3248,BHCLOOGN_02421,IHIOCCOG_01802,IIKIHFAM_02213,,,,,,,HLIHONLB_01558,NJFOCKPD_01720,IHKNOHDK_02333,,BKFCMFHA_02548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3249,,,,,,PDJJOHAK_00653,AKAFKHIB_01197;AKAFKHIB_00732,PGEKGLPN_01201;PGEKGLPN_00737,,,NJFOCKPD_02106,,,,NFOMCPMJ_01261;NFOMCPMJ_00736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3250,,,,,,PDJJOHAK_00589,AKAFKHIB_02302,PGEKGLPN_02304,,,,,,,NFOMCPMJ_02366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3257,,,,ONPGDHNE_01972,MANDJAGJ_00013,,,,JJJNDLKA_02554,,,,OIFGLBJI_00300,,,,,,,,,,,,,,,,,,LNBPODHI_01128,AKEABECF_00786,MACPCDBC_01358,DOMIIDFN_02169,BOLAJOOM_00043,FDANMOFE_00045,GPGJGKIO_01222,DIEEFLKM_01237,LNDNMBPH_01340,HIPACNKA_02318,FCHFEHCH_00043,MJBJNIEB_02326,DKEEAECG_02134,MILOBOJJ_01164,KIINLOME_02857
Cluster_3258,BHCLOOGN_02453,IHIOCCOG_01922,IIKIHFAM_02245,,,PDJJOHAK_00553,AKAFKHIB_02269,PGEKGLPN_02272,,HLIHONLB_01522,NJFOCKPD_frag_01752_01753,IHKNOHDK_02297,,BKFCMFHA_02516,NFOMCPMJ_02334,EJFCCNNF_00462,FMALMFID_00272,CFEINHNO_01974,FGPAAJEO_00251,LOBNDOLK_01491,GANNJBHO_01535,EBGMPJNB_01379,FBEJMFCP_00118,OLANGPCD_00617,NPDEIGMH_01992,EIOCMOGA_02262,LIFHEJKG_02344,CKJAHOFL_01804,JBBKAFNK_00579,HMJBHEOA_02330,,,,,,,,,,,,,,,
Cluster_3259,BHCLOOGN_01940,IHIOCCOG_01430,IIKIHFAM_frag_01739_01740,,,PDJJOHAK_01469,AKAFKHIB_02777,PGEKGLPN_02780,,HLIHONLB_01942,NJFOCKPD_00530,IHKNOHDK_02710,,BKFCMFHA_00309,NFOMCPMJ_02843,EJFCCNNF_00962,FMALMFID_02473,CFEINHNO_00139,FGPAAJEO_01860,LOBNDOLK_01867,GANNJBHO_01981,,FBEJMFCP_00410,OLANGPCD_02518,NPDEIGMH_02544,EIOCMOGA_01037,,CKJAHOFL_01556,JBBKAFNK_00448,HMJBHEOA_02711,,,,,,,,,,,,,,,
Cluster_3260,,,,,,,,,,HLIHONLB_02549,,IHKNOHDK_00429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3263,,,,,,,,,,,,,,,,EJFCCNNF_01456,FMALMFID_01858,CFEINHNO_02449,FGPAAJEO_01635,LOBNDOLK_01247,GANNJBHO_01285,EBGMPJNB_02152,FBEJMFCP_02352,OLANGPCD_00095,NPDEIGMH_00590,EIOCMOGA_01507,LIFHEJKG_02085,CKJAHOFL_00600,JBBKAFNK_00094,HMJBHEOA_02072,,,,,,,,,,,,,,,
Cluster_3264,,,,,,,,,,,,,,,,EJFCCNNF_02598,FMALMFID_00811,CFEINHNO_02599,FGPAAJEO_01884,LOBNDOLK_01889,GANNJBHO_02001,EBGMPJNB_00633,FBEJMFCP_02151,OLANGPCD_02493,NPDEIGMH_02148,EIOCMOGA_02342,LIFHEJKG_02736,CKJAHOFL_01449,JBBKAFNK_01565,HMJBHEOA_02737,,,,,,,,,,,,,,,
Cluster_3265,BHCLOOGN_00275,IHIOCCOG_00177,IIKIHFAM_00216,ONPGDHNE_00138,MANDJAGJ_02319,PDJJOHAK_02204,AKAFKHIB_01489,PGEKGLPN_01493,JJJNDLKA_00968,HLIHONLB_00785,NJFOCKPD_02737,IHKNOHDK_01563,OIFGLBJI_02542,BKFCMFHA_01388,NFOMCPMJ_01554,EJFCCNNF_02304,FMALMFID_02275,CFEINHNO_02615,FGPAAJEO_00844,LOBNDOLK_00764,GANNJBHO_00224,EBGMPJNB_00311,FBEJMFCP_02637,OLANGPCD_01361,NPDEIGMH_00787,EIOCMOGA_00151,LIFHEJKG_01579,CKJAHOFL_00843,JBBKAFNK_01348,HMJBHEOA_01585,LNBPODHI_00475,AKEABECF_01655,MACPCDBC_02030,DOMIIDFN_01693,BOLAJOOM_01805,FDANMOFE_01828,GPGJGKIO_00340,DIEEFLKM_00341,LNDNMBPH_00862,HIPACNKA_00427,FCHFEHCH_01780,MJBJNIEB_02643,DKEEAECG_00518,MILOBOJJ_00066,KIINLOME_02938
Cluster_3266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3267,BHCLOOGN_00648,IHIOCCOG_frag_01493_01494,IIKIHFAM_00586,ONPGDHNE_00666,MANDJAGJ_00570,PDJJOHAK_02708,AKAFKHIB_01119,PGEKGLPN_01124,JJJNDLKA_02417,HLIHONLB_00368,NJFOCKPD_02354,IHKNOHDK_01148,OIFGLBJI_02140,BKFCMFHA_00153,NFOMCPMJ_01184,EJFCCNNF_01051,FMALMFID_01125,CFEINHNO_01504,FGPAAJEO_02218,LOBNDOLK_02652,GANNJBHO_02750,EBGMPJNB_01065,FBEJMFCP_01793,OLANGPCD_00776,NPDEIGMH_01631,EIOCMOGA_00486,LIFHEJKG_01190,CKJAHOFL_01947,JBBKAFNK_00763,HMJBHEOA_01158,LNBPODHI_01434,AKEABECF_00526,MACPCDBC_00848,DOMIIDFN_01294,BOLAJOOM_02830,FDANMOFE_02951,GPGJGKIO_01064,DIEEFLKM_01066,LNDNMBPH_00476,HIPACNKA_01678,FCHFEHCH_02724,MJBJNIEB_01081,DKEEAECG_01648,MILOBOJJ_01108,KIINLOME_02273
Cluster_3268,BHCLOOGN_00073,IHIOCCOG_02356,IIKIHFAM_00015,ONPGDHNE_00988,MANDJAGJ_02115,PDJJOHAK_00621,AKAFKHIB_01700,PGEKGLPN_01704,JJJNDLKA_01929,HLIHONLB_01010,NJFOCKPD_01352,IHKNOHDK_01787,OIFGLBJI_02749,BKFCMFHA_01592,NFOMCPMJ_01764,EJFCCNNF_01294,FMALMFID_00454,CFEINHNO_01614,FGPAAJEO_00603,LOBNDOLK_00968,GANNJBHO_00016,EBGMPJNB_01579,FBEJMFCP_01845,OLANGPCD_01151,NPDEIGMH_02570,EIOCMOGA_02642,LIFHEJKG_01795,CKJAHOFL_02227,JBBKAFNK_01138,HMJBHEOA_01799,LNBPODHI_00196,AKEABECF_02470,MACPCDBC_01827,DOMIIDFN_01898,BOLAJOOM_02533,FDANMOFE_02635,GPGJGKIO_01847,DIEEFLKM_01869,LNDNMBPH_01070,HIPACNKA_02033,FCHFEHCH_02515,MJBJNIEB_00884,DKEEAECG_02015,MILOBOJJ_01761,KIINLOME_00633
Cluster_3269,BHCLOOGN_02704,IHIOCCOG_00269,IIKIHFAM_02496,,,PDJJOHAK_00265,AKAFKHIB_01980,PGEKGLPN_01985,,HLIHONLB_01268,NJFOCKPD_00102,IHKNOHDK_02045,,BKFCMFHA_00814,NFOMCPMJ_02047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3270,BHCLOOGN_02313,IHIOCCOG_01985,IIKIHFAM_02107,ONPGDHNE_01854,MANDJAGJ_01386,PDJJOHAK_01824,AKAFKHIB_02405,PGEKGLPN_02408,JJJNDLKA_01545,HLIHONLB_01696,NJFOCKPD_00879,IHKNOHDK_02469,OIFGLBJI_00676,BKFCMFHA_01628,NFOMCPMJ_02470,EJFCCNNF_01365,FMALMFID_02187,CFEINHNO_01939,FGPAAJEO_02468,LOBNDOLK_01585,GANNJBHO_01627,EBGMPJNB_01036,FBEJMFCP_01030,OLANGPCD_01877,NPDEIGMH_02057,EIOCMOGA_01772,LIFHEJKG_02442,CKJAHOFL_02137,JBBKAFNK_01871,HMJBHEOA_02424,LNBPODHI_00938,AKEABECF_01075,MACPCDBC_01471,DOMIIDFN_02495,BOLAJOOM_01718,FDANMOFE_01891,GPGJGKIO_00790,DIEEFLKM_00751,LNDNMBPH_01737,HIPACNKA_01439,FCHFEHCH_01891,MJBJNIEB_01276,DKEEAECG_01749,MILOBOJJ_01271,KIINLOME_02066
Cluster_3271,,,,,,,,,,HLIHONLB_01312,NJFOCKPD_overlap_9_stop,IHKNOHDK_02087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BOLAJOOM_02788,FDANMOFE_02909,,,,,FCHFEHCH_02766,,,,
Cluster_3273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3279,BHCLOOGN_01587,IHIOCCOG_01716,IIKIHFAM_01393,,,PDJJOHAK_01159,AKAFKHIB_00224,PGEKGLPN_00226,,HLIHONLB_02307,NJFOCKPD_00215,IHKNOHDK_00188,,BKFCMFHA_00506,NFOMCPMJ_00224,EJFCCNNF_01822,FMALMFID_01954,CFEINHNO_00444,FGPAAJEO_02071,LOBNDOLK_02168,GANNJBHO_02283,EBGMPJNB_01771,FBEJMFCP_01823,OLANGPCD_00719,NPDEIGMH_02384,EIOCMOGA_02503,LIFHEJKG_00248,CKJAHOFL_02064,JBBKAFNK_00678,HMJBHEOA_00258,,,,,,,,,,,,,,,
Cluster_3281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3282,,,,,,,,,,,,,,,,EJFCCNNF_01083,FMALMFID_01097,CFEINHNO_02312,FGPAAJEO_02246,LOBNDOLK_00422,GANNJBHO_00574,EBGMPJNB_00010,FBEJMFCP_01758,OLANGPCD_02027,NPDEIGMH_01105,EIOCMOGA_00448,LIFHEJKG_01221,CKJAHOFL_01979,JBBKAFNK_02021,HMJBHEOA_01187,,,,,,,,,,,,,,,
Cluster_3283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3285,,,,,,,,,,,NJFOCKPD_02620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3286,,,,,,,,,,,,,,BKFCMFHA_00762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3287,,,,,,,,,,,,IHKNOHDK_02927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIPACNKA_00373,,MJBJNIEB_02431,,,
Cluster_3290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3294,BHCLOOGN_02547,IHIOCCOG_02075,IIKIHFAM_02337,ONPGDHNE_02155,MANDJAGJ_01796,PDJJOHAK_00455,AKAFKHIB_02170,PGEKGLPN_02175,JJJNDLKA_00170,HLIHONLB_01435,NJFOCKPD_01851,IHKNOHDK_02209,OIFGLBJI_00457,BKFCMFHA_02418,NFOMCPMJ_02238,EJFCCNNF_00320,FMALMFID_00562,CFEINHNO_01710,FGPAAJEO_00366,LOBNDOLK_01394,GANNJBHO_01434,EBGMPJNB_02258,FBEJMFCP_00022,OLANGPCD_00907,NPDEIGMH_01907,EIOCMOGA_02559,LIFHEJKG_02241,CKJAHOFL_01156,JBBKAFNK_00893,HMJBHEOA_02237,LNBPODHI_02905,AKEABECF_01059,MACPCDBC_00366,DOMIIDFN_02338,BOLAJOOM_02646,FDANMOFE_02869,GPGJGKIO_01750,DIEEFLKM_01756,LNDNMBPH_01511,HIPACNKA_00923,FCHFEHCH_02550,MJBJNIEB_00391,DKEEAECG_01522,MILOBOJJ_02400,KIINLOME_02341
Cluster_3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3296,,,,,,,,,,,,,,,,EJFCCNNF_00042,FMALMFID_01076,CFEINHNO_01860,FGPAAJEO_00934,LOBNDOLK_00674,GANNJBHO_00322,EBGMPJNB_00220,FBEJMFCP_00205,OLANGPCD_00540,NPDEIGMH_00693,EIOCMOGA_00245,LIFHEJKG_01479,CKJAHOFL_00403,JBBKAFNK_00414,HMJBHEOA_01442,,,,,,,,,,,,,,,
Cluster_3297,,,,,,,,,,,,,,,,EJFCCNNF_02470,FMALMFID_01387,CFEINHNO_00183,FGPAAJEO_00724,LOBNDOLK_00876,GANNJBHO_00108,EBGMPJNB_00422,FBEJMFCP_02526,OLANGPCD_01248,NPDEIGMH_00901,EIOCMOGA_00036,LIFHEJKG_01695,CKJAHOFL_01607,JBBKAFNK_01235,HMJBHEOA_01706,,,,,,,,,,,,,,,
Cluster_3298,,,,,,,,,,,,,,,,,,,,,,EBGMPJNB_02688,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3299,BHCLOOGN_00166,IHIOCCOG_00605,IIKIHFAM_00107,ONPGDHNE_00033,MANDJAGJ_02211,PDJJOHAK_02322,AKAFKHIB_01607,PGEKGLPN_01611,JJJNDLKA_02027,HLIHONLB_00913,NJFOCKPD_01262,IHKNOHDK_01691,OIFGLBJI_02650,BKFCMFHA_01499,NFOMCPMJ_01672,EJFCCNNF_02469,FMALMFID_01386,CFEINHNO_00182,FGPAAJEO_00723,LOBNDOLK_00877,GANNJBHO_00107,EBGMPJNB_00423,FBEJMFCP_02525,OLANGPCD_01247,NPDEIGMH_00902,EIOCMOGA_00035,LIFHEJKG_01696,CKJAHOFL_01608,JBBKAFNK_01234,HMJBHEOA_01707,LNBPODHI_00098,AKEABECF_01274,MACPCDBC_01923,DOMIIDFN_01799,BOLAJOOM_02625,FDANMOFE_02726,GPGJGKIO_00449,DIEEFLKM_00450,LNDNMBPH_00971,HIPACNKA_01936,FCHFEHCH_02424,MJBJNIEB_00787,DKEEAECG_00624,MILOBOJJ_00176,KIINLOME_00535
Cluster_3300,BHCLOOGN_02560,,IIKIHFAM_02348,,,PDJJOHAK_00439,AKAFKHIB_02154,PGEKGLPN_02159,,HLIHONLB_01425,NJFOCKPD_01865,IHKNOHDK_02199,,BKFCMFHA_frag_02402_02403,NFOMCPMJ_02222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3301,BHCLOOGN_01271,IHIOCCOG_00740,,,MANDJAGJ_00999,,,,JJJNDLKA_01577;JJJNDLKA_01868;JJJNDLKA_00477;JJJNDLKA_02297;JJJNDLKA_01072;JJJNDLKA_01273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_refound_133,
Cluster_3302,BHCLOOGN_01417,,IIKIHFAM_01228,,,PDJJOHAK_00785,AKAFKHIB_00387,PGEKGLPN_00391,,,,,,BKFCMFHA_02829,NFOMCPMJ_00389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_02608,
Cluster_3304,,,,,,,,,,,,,,,,EJFCCNNF_overlap_11,FMALMFID_01442,,FGPAAJEO_01521,,,,,,,,,,,HMJBHEOA_01888,,,,,,,,,,,,,,,
Cluster_3305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3306,BHCLOOGN_01257;BHCLOOGN_01290,,,,,,,,,,,,,,,,,,,,GANNJBHO_02752,EBGMPJNB_refound_92,,OLANGPCD_01617,,,,,JBBKAFNK_01842,HMJBHEOA_01687;HMJBHEOA_00444;HMJBHEOA_02631;HMJBHEOA_00367;HMJBHEOA_00333;HMJBHEOA_01957;HMJBHEOA_02089;HMJBHEOA_00582;HMJBHEOA_00024;HMJBHEOA_01194;HMJBHEOA_02560;HMJBHEOA_01476;HMJBHEOA_01927;HMJBHEOA_00509;HMJBHEOA_00460;HMJBHEOA_01965;HMJBHEOA_00981;HMJBHEOA_01521;HMJBHEOA_01883;HMJBHEOA_00376;HMJBHEOA_00513;HMJBHEOA_01891,,,,,BOLAJOOM_02013,,,,,,,,,,
Cluster_3307,BHCLOOGN_02334,IHIOCCOG_02006,IIKIHFAM_02128,ONPGDHNE_01881,MANDJAGJ_01418,PDJJOHAK_01845,AKAFKHIB_02384,PGEKGLPN_02387,JJJNDLKA_01576,HLIHONLB_01674,NJFOCKPD_00900,IHKNOHDK_02447,OIFGLBJI_00649,BKFCMFHA_01607,NFOMCPMJ_02449,EJFCCNNF_01577,FMALMFID_02213,CFEINHNO_00973,FGPAAJEO_02494,LOBNDOLK_01557,GANNJBHO_01599,EBGMPJNB_00710,FBEJMFCP_01058,OLANGPCD_01850,NPDEIGMH_02524,EIOCMOGA_01799,LIFHEJKG_02415,CKJAHOFL_02215,JBBKAFNK_01846,HMJBHEOA_02397,LNBPODHI_00911,AKEABECF_02505,MACPCDBC_01499,DOMIIDFN_02468,BOLAJOOM_01606,FDANMOFE_01555,GPGJGKIO_00814,DIEEFLKM_00727,LNDNMBPH_01713,HIPACNKA_01463,FCHFEHCH_01596,MJBJNIEB_02083,DKEEAECG_01776,MILOBOJJ_01243,KIINLOME_02035
Cluster_3308,,IHIOCCOG_01160,,,,,,,,HLIHONLB_01766,,IHKNOHDK_02538,,,,EJFCCNNF_00177,,,,,GANNJBHO_02135,,,OLANGPCD_00336,,,LIFHEJKG_00080,CKJAHOFL_01341,JBBKAFNK_02704,HMJBHEOA_00092,,,MACPCDBC_00314,,,,,,,,,,,,
Cluster_3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DKEEAECG_01210,,
Cluster_3310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3311,,,,ONPGDHNE_00870,MANDJAGJ_02522,,,,JJJNDLKA_01384,,,,OIFGLBJI_01644,,,,,,,,,,,,,,,,,,LNBPODHI_00773,AKEABECF_00830,MACPCDBC_01766,DOMIIDFN_00768,BOLAJOOM_01961,FDANMOFE_01719,GPGJGKIO_01183,DIEEFLKM_01147,LNDNMBPH_02786,HIPACNKA_00259,FCHFEHCH_01719,MJBJNIEB_02007,DKEEAECG_00765,MILOBOJJ_01734,KIINLOME_01463
Cluster_3312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_refound_140,
Cluster_3313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3314,,,,,,,,,,,,,,,,,FMALMFID_02390,,FGPAAJEO_00150,,,,,,,,,,,HMJBHEOA_02624,,,,,,,,,,,,,,,
Cluster_3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3320,BHCLOOGN_01653,IHIOCCOG_01970,IIKIHFAM_01459,,,PDJJOHAK_01223,AKAFKHIB_00160,PGEKGLPN_00161,,HLIHONLB_02231,NJFOCKPD_00283,IHKNOHDK_00100,,BKFCMFHA_02079,NFOMCPMJ_00160,EJFCCNNF_01755,FMALMFID_02020,CFEINHNO_02243,FGPAAJEO_02137,LOBNDOLK_02111,,,FBEJMFCP_00533,OLANGPCD_00437,NPDEIGMH_01685,EIOCMOGA_00738,LIFHEJKG_00181,CKJAHOFL_01046,JBBKAFNK_02604,HMJBHEOA_00195,,,MACPCDBC_00488,,,,,,,,,,,,
Cluster_3321,BHCLOOGN_02588,IHIOCCOG_02143,IIKIHFAM_02376,,,,,,,HLIHONLB_01394,NJFOCKPD_01897,IHKNOHDK_02168,,BKFCMFHA_00937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3322,BHCLOOGN_00623,IHIOCCOG_02675,IIKIHFAM_00561,,,PDJJOHAK_02681,AKAFKHIB_01146,PGEKGLPN_01151,,HLIHONLB_00397,NJFOCKPD_02388,IHKNOHDK_01176,,BKFCMFHA_00179,NFOMCPMJ_01211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cluster_3324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MILOBOJJ_02655,
